Авторы,Идентификатор автора(ов),Название,Год,Название источника,Цитирования,Ссылка,Краткое описание,Ключевые слова автора,Ключевые слова указателя,Язык оригинального документа,Тип документа,Источник,EID
"Buldin I.D., Gorodnichev M.G., Makhrov S.S., Denisova E.N.","57206671506;55836031600;57203167428;57203168881;","Next Generation Industrial Blockchain-Based Wireless Sensor Networks",2019,"2018 Wave Electronics and its Application in Information and Telecommunication Systems, WECONF 2018",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061780803&doi=10.1109%2fWECONF.2018.8604408&partnerID=40&md5=6857d10f5bc913e6a663989d65e01db8","The article presents a study in the field of development of next generation industrial blockchain-based wireless sensor networks. These sensor networks allow you to transfer and store data in accordance with the concept of the blockchain, ensuring the immutability of data and the use of smart contracts. A model of blockchain capable of working in the networks of the Internet of things, part of which are wireless sensor networks, has been developed. © 2018 IEEE.","blockchain; data protection; destributed registry; information security; Internet of things; wireless sensor networks","Blockchain; Data privacy; Internet of things; Next generation networks; Security of data; destributed registry; Wireless sensor networks","English",Conference Paper,Scopus,2-s2.0-85061780803
"Deperrois N., Moiseeva V., Gutkin B.","57205580950;57190027365;55884887100;","Minimal circuit model of reward prediction error computations and effects of nicotinic modulations",2019,"Frontiers in Neural Circuits",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060658044&doi=10.3389%2ffncir.2018.00116&partnerID=40&md5=fa2c4585db5380feb582f4a6e5f4d2dd","Dopamine (DA) neurons in the ventral tegmental area (VTA) are thought to encode reward prediction errors (RPE) by comparing actual and expected rewards. In recent years, much work has been done to identify how the brain uses and computes this signal. While several lines of evidence suggest the interplay of the DA and the inhibitory interneurons in the VTA implements the RPE computation, it still remains unclear how the DA neurons learn key quantities, for example the amplitude and the timing of primary rewards during conditioning tasks. Furthermore, endogenous acetylcholine and exogenous nicotine, also likely affect these computations by acting on both VTA DA and GABA (γ-aminobutyric acid) neurons via nicotinic-acetylcholine receptors (nAChRs). To explore the potential circuit-level mechanisms for RPE computations during classical-conditioning tasks, we developed a minimal computational model of the VTA circuitry. The model was designed to account for several reward-related properties of VTA afferents and recent findings on VTA GABA neuron dynamics during conditioning. With our minimal model, we showed that the RPE can be learned by a two-speed process computing reward timing and magnitude. By including models of nAChR-mediated currents in the VTA DA-GABA circuit, we showed that nicotine should reduce the acetylcholine action on the VTA GABA neurons by receptor desensitization and potentially boost DA responses to reward-related signals in a non-trivial manner. Together, our results delineate the mechanisms by which RPE are computed in the brain, and suggest a hypothesis on nicotine-mediated effects on reward-related perception and decision-making. © 2019 Deperrois, Moiseeva and Gutkin.","Acetylcholine; Dopamine; Nicotine; Reward-prediction error; Ventral tegmental area","acetylcholine; nicotine; nicotinic receptor; acetylcholine release; Article; brain nerve cell; conditioning; connectome; dopamine release; dopaminergic nerve cell; dopaminergic system; GABAergic system; human; mathematical computing; neuromodulation; prediction; receptor down regulation; reward; time factor; velocity; ventral tegmentum","English",Article,Scopus,2-s2.0-85060658044
"Tikhonov K.S., Mirlin A.D.","57193798658;7004286676;","Statistics of eigenstates near the localization transition on random regular graphs",2019,"Physical Review B",2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059884732&doi=10.1103%2fPhysRevB.99.024202&partnerID=40&md5=0ec717e4f4b62424bf0236272a4968f1","Dynamical and spatial correlations of eigenfunctions as well as energy level correlations in the Anderson model on random regular graphs (RRG) are studied. We consider the critical point of the Anderson transition and the delocalized phase. In the delocalized phase near the transition point, the observables show a broad critical regime for system sizes N below the correlation volume Nξ and then cross over to the ergodic behavior. Eigenstate correlations allow us to visualize the correlation length ξ∼lnNξ that controls the finite-size scaling near the transition. The critical-to-ergodic crossover is very peculiar, since the critical point is similar to the localized phase, whereas the ergodic regime is characterized by very fast ""diffusion,"" which is similar to the ballistic transport. In particular, the return probability crosses over from a logarithmically slow variation with time in the critical regime to an exponentially fast decay in the ergodic regime. Spectral correlations in the delocalized phase near the transition are characterized by level number variance Σ2(ω) crossing over, with increasing frequency ω, from ergodic behavior Σ2=2/π2lnω/Δ to Σ2 ω2 at ωc∼(NNξ)-1/2 and finally to Poissonian behavior Σ2=ω/Δ at ωξ∼Nξ-1. We find a perfect agreement between results of exact diagonalization and those resulting from the solution of the self-consistency equation obtained within the saddle-point analysis of the effective supersymmetric action. We show that the RRG model can be viewed as an intricate d→∞ limit of the Anderson model in d spatial dimensions. © 2019 American Physical Society.",,,"English",Article,Scopus,2-s2.0-85059884732
"Stukach O.V., Mirmanov A.B.","6507878844;14632521600;","Behavioral Modeling a Wireless Borehole Communication Channel for Increase of the Telemetry Transfer Accuracy",2019,"12th International Scientific and Technical Conference ""Dynamics of Systems, Mechanisms and Machines"", Dynamics 2018",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061835703&doi=10.1109%2fDynamics.2018.8601423&partnerID=40&md5=82521911d92926858196d81d2d1e811e","We describe a procedure of compact behavioral models design of the communication channel through a borehole pipe for measurement while drilling (MWD) microwave systems based on results of measurements of radio pulse signals during testing of the channel. Characterization of the microwave channel for the decline-directed borehole and a transmitter on the Gunn diode is described as an example of the offered process. The procedure is based on measurement of signal samples of the transmitter with the subsequent accounting of electrodynamical parameters, attenuation in the media, and on the pipe walls. © 2018 IEEE.","attenuation in communication channel; communication microwave channel; electrodynamical parameter; geophysics; measurement while drilling system","Behavioral research; Boreholes; Boring; Communication channels (information theory); Electrodynamics; Geophysics; Gunn diodes; Infill drilling; Transmitters; Behavioral model; electrodynamical parameter; Measurement while drillings; Measurements of; Microwave systems; Pipe walls; Radio pulse; Parameter estimation","English",Conference Paper,Scopus,2-s2.0-85061835703
"Jäkel T.","55702568000;","Innovative self-efficacy of municipal employees: empirical evidence from Russia’s Leningrad region",2019,"International Review of Public Administration",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063781991&doi=10.1080%2f12294659.2019.1577795&partnerID=40&md5=395aaad9a904467edc73696f84b96161","Quality in service delivery requires government agencies to exhibit innovative activities. Surprisingly little research exists on the self-efficacy of municipal employees engaging in innovative activities. Using survey data from 1,700 Russian municipal employees this study finds that innovative self-efficacy of front- and mid-level employees results from high levels of proactivity, strong prosocial motivation, a strong perception of empowerment, and more than 7 years of working experience. Our findings imply a potential for change-oriented behavior among municipal employees. We argue that rigid centralism in decision-making and a culture of self-enrichment (as opposed to prosocial motivation) prevent innovative self-efficacy becoming public service improvement on a large scale more frequently. © 2019, © 2019 The Korean Association for Public Administration.","Innovation; local government; municipal employees; public administration; Russia; self-efficacy",,"English",Article,Scopus,2-s2.0-85063781991
"Kiriya I.","57202616795;","New and old institutions within the Russian media system",2019,"Russian Journal of Communication",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060792750&doi=10.1080%2f19409419.2019.1569551&partnerID=40&md5=cf7959c9a392ff7c3ca48cb3c8d630c6","In this paper, we propose an alternative approach to analysing the current duality of the Russian media system, which for a long time was regarded as transitional. We propose to interpret the current Russian media system in terms of institutional conflict between norms, which were artificially implemented and the grounded informal rules embodied in everyday practices both from market agents and audiences. Mainly implemented after the collapse of the Soviet Union, the norms were based on a neo-liberal representation of the media system, involving financial independence of the media from the state, a ‘news culture’ instead of a ‘propaganda culture’ and so on. At the same time, the informal rules were based on the paternalistic role of the state, the accessibility tradition and the fragmentation of the public sphere. The interaction of such elements forms the dualist or ‘uncertain’ character of the media system. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.","institutions; media tradition; public sphere; Russian media system; transition",,"English",Article,Scopus,2-s2.0-85060792750
"Kovalova A.","57188749925;","‘The Picture of Dorian Gray’ painted by Meyerhold",2019,"Studies in Russian and Soviet Cinema",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060624867&doi=10.1080%2f17503132.2019.1556429&partnerID=40&md5=1142adfeed2898820a576fc25a3e9189","The article introduces the publication of the libretto, list of titles and literary scenario of Vsevolod Meyerhold’s lost film The Picture of Dorian Gray (1915), based on Oscar Wilde’s novel of the same title. The film was the first adaptation of a foreign literary work for the Russian screen, but failed with audiences. Drawing on a range of sources, such as screen shots, press reviews of the time, the list of the film’s intertitles and the literary scenario from the archives as well as memoirs, the article presents first a detailed overview of existing interpretations of and research on the film before analysing the historical and artistic context. Here, sources such as literature, art and book graphics that Meyerhold may have used for his film are investigated, as well as the different translations available for the adaptation. An analysis of the film’s three-part structure, with particular attention to its key scenes singled out in reviews and by the director, leads to an attempt at a new interpretation of Meyerhold’s The Picture of Dorian Gray. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.","lost films; Oscar Wilde; pre-Revolutionary Russian cinema; screen adaptation; The Picture of Dorian Gray (film); Vsevolod Meyerhold",,"English",Article,Scopus,2-s2.0-85060624867
"Noble B.","57207750560;","Regional legislatures and national lawmaking",2019,"Journal of Legislative Studies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062534932&doi=10.1080%2f13572334.2019.1570597&partnerID=40&md5=2a5f748418dde7b5386290a5b9db3988","Recent work has noted the supposedly ‘exceptional’ constitutional authority of sub-national legislatures in Mexico to introduce legislative initiatives into the national congress. Rather than a mechanism unique to Mexico, however, this debate article notes other states’ constitutions with similar provisions, drawing on data from the Comparative Constitutions Project, as well as a new dataset on lawmaking in the Russian Federation. The article calls for a new collaborative research agenda to explore the involvement of sub-national legislatures in national-level lawmaking. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.","constitutions; lawmaking; Mexico; Russia; Sub-national legislatures",,"English",Note,Scopus,2-s2.0-85062534932
"Dovbysh O.","56554184600;","Commercial or public service actors? Controversies in the nature of Russia's regional mass media",2019,"Russian Journal of Communication",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060800557&doi=10.1080%2f19409419.2019.1572532&partnerID=40&md5=fcf48d0dd70d18118b0c976bffa6f353","Traditionally, regional mass media has been the least-studied component of the Russian media system; however, beginning from the 2000s, transformations in the nation's political and economic spheres have influenced the position of local media. This paper provides a deeper investigation of the processes and patterns underlying the development of regional mass media in modern Russia. The research is grounded on an analytical review of secondary sources, which is supported by 14 in-depth interviews with media professionals from 5 regions in Russia. The results reveal that Russia's regional media outlets operate both as commercial actors and public service actors. This duality is rooted in several multidirectional and controversial changes in the nation's economic and political systems, as well as in a journalist culture which causes media outlets to have a vague understanding of their places and functions in society. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.","journalist culture; local journalism; Regional mass media; regional media market; Russian media system",,"English",Article,Scopus,2-s2.0-85060800557
"Fabrykant M.","36701274900;","Russian-speaking Belarusian Nationalism: An Ethnolinguistic Identity Without a Language?",2019,"Europe - Asia Studies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060168706&doi=10.1080%2f09668136.2018.1555796&partnerID=40&md5=a0b6e575c37eda865d4930907cc4c79c","This essay examines the development of a form of Russian-speaking Belarusian national identity. While Belarus’s early post-Soviet nationalists relied upon Belarusian as the central pillar of national identity, this has been challenged by more ‘pragmatic’ nationalists using the ‘language of the people’, namely, Russian. Analysing history textbooks and popular history books that represent three key identity projects in Belarus, this study sheds light on the specific programmatic ideas of a new Russian-speaking Belarusian nationalism. Despite the emergence of the geopolitically-motivated Russian World (Russkii Mir) concept, some Russian-speaking nationalists have articulated a programme that paradoxically draws upon Russian neo-Eurasianist thought, but which is simultaneously anti-Russian. © 2019, © 2019 University of Glasgow.",,"geopolitics; language; national identity; nationalism; Belarus","English",Article,Scopus,2-s2.0-85060168706
"Estraikh G.","16642807800;","Birobidzhan in Khrushchev’s Thaw: the soviet and the western outlook",2019,"Journal of Modern Jewish Studies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058117411&doi=10.1080%2f14725886.2018.1549196&partnerID=40&md5=c110df1bd3f8873e48c1991921add884","The present article looks into the little-researched period in the nine-decade long history of the Jewish Autonomous Region (JAR), which is still present atavistically in the administrative-territorial structure of contemporary Russia. The region in the Siberian Far East, better known by the name of its main town, Birobidzhan, never turned into what it was supposed to be, namely the centre of Jewish life in the Soviet Union. Nonetheless, while being demographically and culturally insignificant, the low-statused JAR played a key and essentially detrimental role in determining the entitlements that the Jews had in the Soviet pecking order. The government consistently used the Birobidzhan-centered model of Jewish life as an instrument for justifying internationally its active assimilationist policy. In the 1950s, rumours–first about the liquidation of Jewish autonomy and then about a planned expulsion of Jews to the JAR–attracted the attention and concern of the foreign press and Jewish organizations. International pressure forced Moscow to modify its Jews-related policy, but changed little in the JAR. The 1959 census revealed 14,269 Jews in the JAR’s population. Compared with 1939, the number of Jews in the region had decreased almost by a fifth. This decline continued in the coming years. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.","assimilation; census; expulsion; Mikoyan; Soviet Jews; Yiddish",,"English",Article,Scopus,2-s2.0-85058117411
"Downing J., Langli J.C.","57201442161;8258331400;","Audit exemptions and compliance with tax and accounting regulations",2019,"Accounting and Business Research",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046637140&doi=10.1080%2f00014788.2018.1442707&partnerID=40&md5=c0379519f14af369f32639387f70a674","We examine small firms’ compliance with tax and accounting regulations before and after a change in the threshold for mandatory auditing. Prior to 2011, all Norwegian firms were required to be audited. In 2011, a law change allowed small Norwegian firms to choose not to be audited. After this change, the Norwegian Directorate of Taxes conducted on- and off-site inspections of a representative sample of 2117 Norwegian firms, with a focus on compliance with specific requirements in tax and accounting regulation. We use the results from these inspections to construct a compliance quality score (CQS). We find that the firms that chose to opt out of auditing have lower CQS than do firms that chose to continue to be audited; that the CQS of firms that chose not to be audited declined after opting out; and that some of the opt-out firms fully mitigated the decline in CQS by engaging external accountants or auditors to prepare their annual financial statements. The results should be of interest to regulators considering increasing the thresholds for mandatory auditing, as our results show that (i) firms that choose not to be audited can experience a decline in CQS after opting out and (ii) CQS can be maintained at the same level as before if opt-out firms engage external consultants that assist in preparing the annual accounts. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.",,,"English",Article,Scopus,2-s2.0-85046637140
"Kholodilin K.A., Gerasymov T.","10044305900;57208176381;","Coping with the consequences of a housing crisis during the great war: The case of right-bank Ukraine in 1914–1918*",2019,"International Journal of Regional and Local History",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064055872&doi=10.1080%2f20514530.2019.1596455&partnerID=40&md5=3e315a78cceb0507f06db907411cce36","The enormous demographic and economic disturbances caused by World War I forced participating governments to drastically restrict market freedoms. In particular, the state began intervening actively in the housing market. For the first time, Ukraine, as a part of the then Russian Empire, implemented rent controls and protection of tenants from eviction. This paper concentrates on interventions in the rental housing market of Right-Bank Ukraine during the war. It identifies the factors triggering intervention in the landlord-tenant relationship; analyses changes in the housing legislation; and assesses the effectiveness of the regulations. © 2019 The Author(s).","Government regulations; Rent controls; Rental housing market; Right-Bank Ukraine; Tenant protection; World War I",,"English",Article,Scopus,2-s2.0-85064055872
"Lukin A.","7102949872;","The US–China trade war and China’s strategic future",2019,"Survival",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060971280&doi=10.1080%2f00396338.2019.1568045&partnerID=40&md5=76149346d866efd4633336b7c45feb4d","The Trump administration’s confrontational approach has prompted a serious debate in China about the country’s economic and political course. © 2019, Routledge. All rights reserved.",,,"English",Article,Scopus,2-s2.0-85060971280
"Chernousova E., Molchanov S.","55871612700;7004217928;","Steady state and intermittency in the critical branching random walk with arbitrary total number of offspring",2019,"Mathematical Population Studies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054562074&doi=10.1080%2f08898480.2018.1493868&partnerID=40&md5=03a19d30c7f186d2e96bde4ffd55c2f6","For the critical branching random walk on the lattice Z d , in the case of an arbitrary total number of produced offspring spreading on the lattice from the parental particle, the existence of a limit distribution (which corresponds to a steady state (or statistical equilibrium)) of the population is proved. If the second factorial moment of the total number of offspring is much larger than the square of the first factorial moment, then the limit particle field displays strong deviations from the uniformity: this is intermittency. © 2018, © 2018 Taylor & Francis.","Branching random walk; Carleman conditions; critical case; intermittency; steady state","mathematical analysis; random walk method; reproduction","English",Article,Scopus,2-s2.0-85054562074
"Kalgin A., Kalgina O., Lebedeva A.","56382463800;57208685705;57194632184;","Publication metrics as a tool for measuring research productivity and their relation to motivation",2019,"Voprosy Obrazovaniya",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065550154&doi=10.17323%2f1814-9545-2019-1-44-86&partnerID=40&md5=73c67a6dcdd696d608659e2b6b391ed8","The article presents an analytical review of literature on publication metrics as a tool of performance management in academia. Issues of quantitative research assessment are investigated in the light of modern views of motivation, in particular through the lens of self-determination theory (SDT). The article provides an insight into empirical studies on the effects of intrinsic and extrinsic motivation on publication productivity, research quality and subjective wellbeing. Accumulated international experience in performance management is used as a basis for developing recommendations on how to improve academic governance. © 2019, National Research University Higher School of Economics.","Governance; Intrinsic motivation; Performance management; Publication performance measurement; Science",,"English",Article,Scopus,2-s2.0-85065550154
"Rudnik B.L.","57189497921;","Public funding mechanisms of organizations of the socio-cultural sphere",2019,"Zhournal Novoi Ekonomicheskoi Associacii",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065543650&doi=10.31737%2f2221-2264-2019-41-1-7&partnerID=40&md5=f14a01ba2f89f71d427be09d2039c157","The paper considers the evolution of public funding mechanisms of organizations of the socio-cultural sphere. The most significant transformations of these mechanisms are highlighted and analyzed. The subjects of such transformations are: a) methods for determining the amount of budget funds allocated to institutions; b) requirements (or their absence), accompanying the provision of funds; ?) degree of freedom of institutions in the disposal of funds. The analysis concludes that there is no noticeable progress in the development of these mechanisms. Special attention is given to the current transformation determined by involvement of private organizations into provision of socio-cultural services, particularly NGOs. Two possible ways of conducting such transformation are pointed out: decentralized (that takes place today), when the transformation is carried out relatively independently by sectors of the social sphere and the subjects of the Russian Federations and ""centralized"" transformation, when it is carried out on the basis of rules established at the federal level that are uniform for all branches of the social sphere, as well as regions and municipalities. The advantages and disadvantages of each option are identified. In conclusion, the main problems that led to the failure to improve considered mechanisms are discussed. © 2019 New Economic Association. All rights reserved.","Grants; Institutions; NGOs; Public funding; Socio-cultural field",,"Russian",Article,Scopus,2-s2.0-85065543650
"Bekova S., Dzhafarova Z.","57189362829;57208687603;","Who is happy at doctoral programs: The connection between employment and learning outcomes of PhD students [Кому в аспирантуре жить хорошо: Связь трудовой занятости аспирантов с процессом и результатами обучения]",2019,"Voprosy Obrazovaniya",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065526522&doi=10.17323%2f1814-9545-2019-1-87-108&partnerID=40&md5=b5a03d09cf516e2e2b4680002b3072db","Doctoral education in Russia is characterized by high drop-out rates. Many experts associate this problem with the low financial support of PhD students and their need to find employment during education process. However, the current discussion mainly relies not on the research data, but on expert opinions based on scanty statistics or on the individual cases. Based on a 2016 survey of PhD students of the leading Russian universities the authors assess the scope and types of employment of postgraduates, as well as the experience of those PhD students, who balance study time with work. The current position, work duties and workload of PhD students were analyzed in regard to learning experience perception and career prospects they have. The authors conclude that the balancing study and work may benefit to PhD student education process and professional experience, but only in case when current work duties correspond to the thesis topic. The challenges of balancing study and work are highlighted. The results can be useful for developing measures to reform doctoral education both at the university and at the state level. © 2019, National Research University Higher School of Economics.Российская аспирантура характеризуется высокими показателями отсева. Многие исследователи связывают их со слабой финансовой поддержкой аспирантов и, соответственно, необходимостью работать во время обучения. Однако такие суждения опираются не на результаты исследований, а, скорее, на мнения экспертов, которые оперируют скудными статистическим данными и ссылаются на опыт отдельных знакомых кейсов. На базе проведенного в 2016 г. в ведущих российских вузах массового опроса аспирантов авторы оценивают масштабы и типы занятости аспирантов, а также опыт аспирантов, совмещающих деятельность в аспирантуре с работой. Проанализированы различия в восприятии аспирантами опыта обучения и в планах на будущее в зависимости от места трудоустройства, режима и содержания работы. Авторы приходят к выводу, что совмещение обучения в аспирантуре с трудовой занятостью может обогащать профессиональный опыт аспиранта и способствовать прогрессу в обучении, но только при условии соответствия содержания работы теме диссертационного исследования. Выделены основные риски совмещения учебы с работой. Результаты могут быть полезны при разработке мер по преобразованию аспирантуры как на вузовском, так и на общегосударственном уровне. © 2019, National Research University Higher School of Economics.","Balancing study and work; Doctoral education in Russia; Drop-out rate; Employment; PhD students; Аспиранты; Отсев; Российская аспирантура; Совмещение учебы с работой; Трудоустройство",,"Russian",Article,Scopus,2-s2.0-85065526522
"Abankina I.V.","55862160400;","Financing of education: Trend on personalization",2019,"Zhournal Novoi Ekonomicheskoi Associacii",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065525761&doi=10.31737%2f2221-2264-2019-41-1-11&partnerID=40&md5=120a1c74a6119d1a9d44bdf3d2dd194d","This article analyzes the ratio of funding higher education in Russia and foreign countries. It is shown, that at a similar cost structure in Russia compared to other countries, and their monetary value is three times behind the level of the OECD countries. On the basis of generalization of foreign experience of reforms in the management of the financing of higher education research identified the major trends in the financing of Russian higher education: university leaders support concentration, reliance on public higher education financing as the main source, poor use of publicprivate partnership arrangements and income from funds of the trust capital. The focus of the article is on the transition to investment financing models of education transfer management of resources based on principles of personalization, including such tools as performance based contracts, competitive funds and vouchers, based on merit, human capital contracts, as well as individual educational accounts (lifelong learning accounts) as personal investment resource. It is these mechanisms that begin to play a key role in the resource development of education. © 2019 New Economic Association. All rights reserved.","Expenses on education; Financial restrictions; Higher education financing; Income diversification; Universities' fiscal policy",,"Russian",Article,Scopus,2-s2.0-85065525761
"Vilkova K.A.","57204427052;","Self-regulated learning and successful MOOC completion",2019,"CEUR Workshop Proceedings",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065515432&partnerID=40&md5=1be91fd1d3c7828e96e92ccec0dfecf1","MOOCs (Massive Open Online Courses) were considered as a disruptive innovation in education. However, they suffer from low completion rates. This raises a question about learning skills of MOOCs users. It was indicated that self-regulated learning (SRL) skills are critically important in online-environment because learners should plan, manage and control their learning activities in order to finish MOOC successfully. However, researches have not treated SRL in much detail. The research was conducted in 24 MOOCs offered by National Research University Higher School of Economics on the National Platform Open Education in 2017. A total of 2815 learners participated in the study and completed an online-survey, which consisted of demographic questions and the self-regulated learning questionnaire. This work builds on the SRL framework, proposed by Zimmerman, which describes learners' actions during the process of study. In this paper, a more detailed approach to access the association between SRL and educational outcomes of MOOCs learners was implemented. As a result, only one SRL phase, which is forethought, is statistically significant in the regression model, while performance and self-reflection do not predict learners' success. According to the research results, such SRL sub-processes as goal-setting, self-efficacy, and task value are the most helpful for MOOC completion. This conclusion can be useful for future interventions in MOOCs. © 2019 CEUR-WS. All rights reserved.","Educational outcomes; Massive open online-courses; Self-regulated learning","Learning systems; Regression analysis; Surveys; Disruptive innovations; Educational outcomes; Learning Activity; Massive open online course; Online environments; Regression model; Research universities; Self-regulated learning; E-learning","English",Conference Paper,Scopus,2-s2.0-85065515432
"Dudyrev F., Romanova O., Travkin P.","57200555165;57204828357;57191883754;","Employment of vocational graduates: Still a slough or already a ford?",2019,"Voprosy Obrazovaniya",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065513280&doi=10.17323%2f1814-9545-2019-1-109-136&partnerID=40&md5=45a434520d8f54695c44734402ee70e8","The study is devoted to employment of recent vocational graduates. The proportion of middle-school graduates in vocational enrollment has increased essentially over the past decade, which indicates that the choice of vocational trajectories, on average, is now made at lower age. It was established based on the Monitoring of Education Markets and Organizations that on average 44 percent of students combined work and study in 2010-2015. Vocational students mostly combine work and study because of financial constraints, their employment rarely being related to their field of study. Later on, when making a transition from education to the labor market, vocational graduates have to accept one of the first job offers as they cannot afford a longer job search. The second part of the study draws upon the findings from the 2010- 2015 sampling survey of graduate employment administered by the Federal State Statistics Service (Rosstat). It is shown that combining work and study has positive effects on employability of graduates as well as on the size of their starting salaries. In addition, self-funded students and those who combine study with major-related work are more likely to get employed in their field of study after graduation. Education-job mismatch among graduates is found to entail income ""penalties"". © 2019, National Research University Higher School of Economics.","Combining work and study; Labor market; Starting salary; Study-to-work transition; Vocational education and training",,"English",Article,Scopus,2-s2.0-85065513280
"Lebedev V.","8926927500;","Quantitative aspects of the Beurling–Helson theorem: Phase functions of a special form",2019,"Studia Mathematica",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065500953&doi=10.4064%2fsm170714-16-3&partnerID=40&md5=eca128b5f808caf8c7b99f78076db75a","We consider the space A(T d ) of absolutely convergent Fourier series on the torus T d . The norm on A(T d ) is naturally defined by kfkA = kf b k l 1, where f b is the Fourier transform of a function f. For real functions ϕ of a certain special form on T d , d ≥ 2, we obtain lower bounds for the norms ke iλϕ kA as λ → ∞. In particular, we show that if ϕ(x, y) = a(x)|y| for |y| ≤ π, where a ∈ A(T) is a nonconstant real function, then ke iλϕ k A ( T 2 ) &amp; |λ|. © Instytut Matematyczny PAN, 2019","absolutely convergent Fourier series; Beurling–Helson theorem; Superposition operators",,"English",Article,Scopus,2-s2.0-85065500953
"Voronovici A.","57208645938;","Internationalist Separatism and the Political Use of “Historical Statehood” in the Unrecognized Republics of Transnistria and Donbass",2019,"Problems of Post-Communism",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065425192&doi=10.1080%2f10758216.2019.1594918&partnerID=40&md5=6098f35afb1b8697a25d0e9fb8f9861c","The article offers an analysis of historical politics and political use of the “historical statehood” concept in the unrecognized republics of Transnistria and Donbass. It traces the use of the“historical statehood” by the Transnistrian and Donbass separatist leaders for legitimizing their cause, in their political struggle and expansionist pursuits, and in the appeals to the population of territories under the control of the central governments. A specific strategy of self-legitimization and self-representation, emphasizing multiethnicity and declarative rejection of ethnic nationalism, influences the way these separatist regimes employ historical politics and instrumentalize their “historical statehood.” I suggest naming this approach “internationalist separatism.”. © 2019, Copyright © 2019 Taylor & Francis Group, LLC.",,,"English",Article,Scopus,2-s2.0-85065425192
"Koltsova O.","6507090770;","Methodological challenges for detecting interethnic hostility on social media",2019,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065340370&doi=10.1007%2f978-3-030-17705-8_1&partnerID=40&md5=6d5a7ce38bac54ec8867c9a799bb92f1","Detection of ethnic hate speech and other types of ethnicity representation is user texts is an important goal both for social and computer science, as well as for public policy making. To date, quite a few algorithms have been trained to detect hate speech, however, what policy makers and social scientists need are complete pipelines, from definition of ethnicity to a user-friendly monitoring system able to aggregate results of large-scale social media analysis. In this essay, the author summarizes the experience of development of such a system in a series of projects under the author’s leadership. All steps of the offered methodology are described and critically reviewed, and a special attention is paid to the strengths and the limitations of different approaches that were and can be applied along the developed pipeline. All conclusions are based on prior experiments with several large datasets from Russian language social media, including 15 000 marked up texts extracted from a representative one-year collection of 2.7 million user messages containing ethnonyms. © Springer Nature Switzerland AG 2019.","Ethnic representations; Machine learning; Social media","Decision making; Large dataset; Learning systems; Pipelines; Public policy; Speech recognition; Ethnic representations; Large datasets; Monitoring system; Russian languages; Social media; Social media analysis; Social scientists; User friendly; Social networking (online)","English",Conference Paper,Scopus,2-s2.0-85065340370
