Авторы,Идентификатор автора(ов),Название,Год,Название источника,Цитирования,Ссылка,Краткое описание,Ключевые слова автора,Ключевые слова указателя,Язык оригинального документа,Тип документа,Источник,EID
"Perova D.M., Bondarenko K.E., Dobrushina N.R.","57194498441;57194503956;54972405500;","A database for variational studies of palatalized/velarized consonants preceding [e] in loanwords",2016,"Komp'juternaja Lingvistika i Intellektual'nye Tehnologii",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020375686&partnerID=40&md5=3ad382d0bb9aa2c3a874f31db9bc021e","The paper presents the initial/preparatory stage of the study of variation of hard/soft consonants before e in loanwords (ka[f]e). The main goal is to compile a database of relevant words for use in sociolinguistic research. The database is based on the list of word forms containing relevant contexts in users' queries to Yandex. All entries in the database are annotated for parameters that may be important in a variational study of the phenomenon. The article describes how the list was compiled and the principles of its annotation. The latter includes the consonant, the position of the consonant re the stressed syllable, the type of syllable where it occurs (open/closed), the year of the first occurrence of the word in Russian National Corpus; the language from which it was borrowed; its frequency. The database may be used to select stimuli for experimental studies of variation in modern speech and of its social correlates (age, gender, education, etc).","Hard/soft consonants; Loanwords; Sociolinguistics; Sociophonetics; Variation",,"Russian",Conference Paper,Scopus,2-s2.0-85020375686
"Babkova G.O.","57194470035;","Avraam Stepanovich sverchkov and ""embezzlers"" Family connections within Russian bureaucracy in the first half of the 18th century",2016,"Cahiers du Monde Russe",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020309302&partnerID=40&md5=68b6067bb5dcf560a2becd5f380a843c",[краткое описание не найдено],,,"English",Review,Scopus,2-s2.0-85020309302
"Kamenskii A.","56529209400;","The Reviakins, merchants of Bezhetsk: A provincial family portrait in the eighteenth-century Russia [Bezhetskie kuptsy Reviakiny: Semeinyi portret v interére Rossiiskoi provintsii XVIII veka]",2016,"Cahiers du Monde Russe",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020266592&partnerID=40&md5=f352343bfa54c7671eeee686d7fecdae",[краткое описание не найдено],,,"Russian",Article,Scopus,2-s2.0-85020266592
"Borisov V.E.","57194467220;","The Tomilovs, Siberian Petty Noblemen: Career, social connections and lifestyle at the age of transition from tsardom to empire",2016,"Cahiers du Monde Russe",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020240995&partnerID=40&md5=0b7f43530ce0f7e2c4b052059557aa89",[краткое описание не найдено],,,"English",Article,Scopus,2-s2.0-85020240995
"Kolesnikov A.V., Lysenko N.","7101682128;57194443862;","Remarks on mass transportation minimizing expectation of a minimum of affine functions",2016,"Theory of Stochastic Processes",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020167752&partnerID=40&md5=e54d61d4d5afd6257b28199bc5a65e88","We study the Monge-Kantorovich problem with one-dimensional marginals μ and ν and the cost function c = min{l1,⋯, ln} that equals the minimum of a finite number n of affine functions li satisfying certain non-degeneracy assumptions. We prove that the problem is equivalent to a finite-dimensional extremal problem. More precisely, it is shown that the solution is concentrated on the union of n products Ii × Ji, where {Ii} and {Ji} are partitions of the real line into unions of disjoint connected sets. The families of sets {Ii} and {Ji} have the following properties: 1) c = li on Ii × Ji, 2) {Ii}, {Ji} is a couple of partitions solving an auxiliary n-dimensional extremal problem. The result is partially generalized to the case of more than two marginals.","Concave cost functions; Monge-Kantorovich problem",,"English",Article,Scopus,2-s2.0-85020167752
"Veselov D.A., Yarkin A.M.","57194386456;57194393353;","Wealth distribution and political confict in the model of transition from stagnation to growth",2016,"Zhournal Novoi Ekonomicheskoi Associacii",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019893447&partnerID=40&md5=11b6872f2fd36cc2645d447a25ccc744","Does more equal distribution of wealth corresponds to faster growth; specifically, in the era of industrialization? Does high inequality hamper the adoption of reforms that contribute to the development of the industrial sector? In the present paper, we demonstrate that the lack of consensus about the role of inequality in the long-run growth could be attributed to not considering the fundamental differences between land inequality and capital inequality, and the differential effects they exert on the process of political struggle accompanying industrialization in most countries worldwide. We propose a two-sector unified growth model, in which the speed of industrialization depends on the outcome of political conflict between the heterogeneous interest groups, differing with respect to capital and land ownership, over the adoption of reform of the modern sector. The growth of productivity in the modern sector is possible only if the supporters of this reform manage to overcome the resistance of its opponents in the process of lobbying their interests. The distribution of capital and land is crucial in this process since it determines the structure of agents' incomes and, hence, their political preferences and incentives to invest in lobbying for (or against) the reform. We demonstrate that higher concentration of land ownership hampers development of the modern sector, while higher concentration of capital ownership within the landless agents increases political support of pro-growth reforms and intensifies industrialization. Moreover, the strength of the latter effect is increasing with the accumulation of the aggregate capital. Finally, our model explains the non-monotonous dynamics of political conflict intensity, which corresponds well with structural changes and GDP per capita growth observed in historical data.","Industrialization; Political conflict; Unified growth theory; Wealth distribution",,"Russian",Article,Scopus,2-s2.0-85019893447
"Isaev E.","57194383990;","The militarization of the past in Russian popular historical films",2016,"Ideology and Politics Journal",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019883503&partnerID=40&md5=8c35adc4f1599e7af0b7c1672fbdaa83","This paper is devoted to the problem of the militarization of culture in modern Russia. The two key scientific fields are public history and the politics of memory. Firstly, based on the official documents and statements of authorities, the paper will characterize the relations between the state and Russian cinema as well as the role of history and historical films in the contemporary politics of memory. Secondly, after identifying the role of popular cinema in Russia, the paper will explore the characteristics of historical periods in popular films, based on the hypothesis that the Russian past is mostly represented around or inside war, while the criticism of war is becoming less and less important for popular cinema. © 2016 Foundation for Good Politics.","Historical film; Militarization of culture; Politics of memory; Popular film; Russian cinema",,"English",Article,Scopus,2-s2.0-85019883503
"Kalyagin V.A., Koldanov A.P., Koldanov P.A.","13002922100;6603418986;55630761900;","Robust identification of subgraphs in a complete weighted graph associated with a set of random variables",2016,"CEUR Workshop Proceedings",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019674288&partnerID=40&md5=5cbfcb6337487b54fb643db53b7b0bc7","A class of distribution free multiple decision statistical procedures is proposed for threshold graph identification in a complete weighted graph associated with a set of random variables (random variables network). The decision procedures are based on simultaneous application of sign statistics. It is proved that single step, step down Holm and step up Hochberg statistical procedures for threshold graph identification are distribution free in sign similarity network in the class of elliptically contoured distributions. Copyright © by the paper's authors.",,"Graphic methods; Operations research; Optimization; Statistical methods; Class of distributions; Decision procedure; Distribution-free; Elliptically contoured distributions; Robust identification; Sign statistics; Similarity network; Threshold graphs; Random variables","English",Conference Paper,Scopus,2-s2.0-85019674288
"Polishchuk L., Sharygina Y.","7006545184;57194149270;","Gating in Russia: Exit into private communities, and implications for governance",2016,"Private Communities and Urban Governance: Theoretical and Comparative Perspectives",3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018908929&doi=10.1007%2f978-3-319-33210-9_2&partnerID=40&md5=81ee0155f977ae0cccca20c5c1a1dc2c","Gated communities are increasingly popular and visible in Russia, and the Russian experience with gating highlights heretofore little noticed causes and consequences of private communities in general. It shows that gating could be a social response to governance failures, when a society is unable to ensure government accountability and instead local communities take matters in their own hands. Such outcome reflects cultural traits in the society which preclude a “voice” response to governance failures and instead prompt apolitical “exit” into private communities. We argue that there is bilateral causality between gated communities and democratic accountability, so that dysfunctional municipal governance and private communities feed upon each other. © Springer International Publishing Switzerland 2016.",,,"English",Book Chapter,Scopus,2-s2.0-85018908929
"Tumanova A.S.","39764677100;","Learned societies in Russia during world war I: Creating a “home front”",2016,"Russia's Home Front in War and Revolution, 1914-22: Book 2: The Experience of War and Revolution",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018591567&partnerID=40&md5=6a498c66409dee180c2c32763013fb6d",[краткое описание не найдено],,,"English",Book Chapter,Scopus,2-s2.0-85018591567
"Muravyeva M.","55962543500;","Abduction of Women in Early Modern Russia: Modernizing the Empire",2016,"Russian History",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018572988&doi=10.1163%2f18763316-04304006&partnerID=40&md5=48218de151c5e40de03ecf31c49dfc66","The abduction of women is closely connected with traditional or primitive societies. Anthropologists tie it with alternative marriage arrangements, characteristic of those systems where marriages are arranged by parents; historians tend to view the abduction of women as part of early history of developed nations, mostly the Middle Ages. In Russia, recent historiographical discussion of abductions always starts with descriptions of customary practices in Siberia to highlight the steppe and frontier experiences in the framework of colonization and underline 'savage' or 'backwardness' of Siberian populations. However, scholars almost never talk about the abduction of women within the European part. In this article, female abductions are analyzed within the framework of citizenship and modernization of the Russian Empire in the seventeenth and eighteenth centuries. It focuses on the notion of consent and how it contributed to the founding of a new social unit, that is the family, in which women and men acquired their rights and duties in relation to outside society and wider polity. The lack of consent jeopardized the legitimacy of such a union and compromized the citizenship status of its members. On its way to build the country as a modern empire, Russian authorities localized the abduction of women as a 'customary' practice of 'backwards' people to preserve the modern European core of the Empire. © 2017 by Koninklijke Brill NV, Leiden, The Netherlands.","abduction; bride price; citizenship; consent; rape; Russia; Siberia",,"English",Review,Scopus,2-s2.0-85018572988
"Borisova T.","36455542800;","Public Meaning of the Zasulich Trial 1878: Law, Politics and Gender",2016,"Russian History",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018571834&doi=10.1163%2f18763316-04304002&partnerID=40&md5=6bc9106bf393b98dc8fa256468b8b9f5","The article aims to demonstrate that while the jurors' acquittal of the famous terrorist Vera Zasulich has often been interpreted in terms of sympathy for 'a desperate girl', previously underestimated legal and political claims also played an important role in the trial. The key legal experts at the trial-her defense attorney Aleksandrov and the president of the court Koni-interpreted Zasulich's attempt on Trepov's life as an act of societal self-defense: Zasulich was presented as a victim of a society which could no longer tolerate arbitrariness by authorities. The flogging of political prisoner Bogolyubov following Trepov's illegal order made Zasulich desperate to take revenge in order to alert Russian society of the humiliating arbitrariness and the unfairness of the political and legal structures of late Imperial Russia. Her victimization highlighted her ""moral right"" to act as a defendant of true law and legality in Russia. This idea of ""moral right,"" which empowered Zasulich to act in defense of society, was supported by Koni's conceptualization of law and state power as an embodiment of the people's will and responsibility. This conceptualization was elaborated in detail in his scholarly legal writings scholarship on the right to self-defense. The article brings together Koni's theory and his practical role in Zasulich's acquittal and demonstrates tensions between the Great Reforms and their political and social limitations. © 2017 by Koninklijke Brill NV, Leiden, The Netherlands.","gender; jury trial; rule of law; self-defense; terrorism; violence",,"English",Review,Scopus,2-s2.0-85018571834
"Muravyeva M.","55962543500;","Gender and Crime in Russian History",2016,"Russian History",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018555073&doi=10.1163%2f18763316-04304001&partnerID=40&md5=c045659a2bfa6a83517eef53105eaf2a",[краткое описание не найдено],,,"English",Review,Scopus,2-s2.0-85018555073
"Kiselnikov A.A.","8387330500;","Neurophenomenological theory of freedom: Sartre’s existential philosophy and hard problem of consciousness",2016,"NeuroQuantology",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018417738&doi=10.14704%2fnq.2016.14.4.965&partnerID=40&md5=a78efc5c1d72d751561b9e52631d9dc4","In late 20th century D. Chalmers came to the conclusion that consciousness is redundant in relation to the brain functioning and he called it the hard problem of consciousness. In this article a fusion of existentialism and quantum theories of consciousness will be proposed, with the result being a neurophenomenological theory of consciousness Quantum brain and Nothingness. An important base for the paper is the idea of direct connection between the hard problem of consciousness and the problem of free will that allows us to build a “bridge” between existential philosophy and the hard problem of consciousness. The main ideas of neurophenomenological theory of consciousness will contain the following: At present moment brain can be simultaneously in multiple states, because of the significant quantum effects that influencing neuron impulses. From the third person’s perspective the quantum brain looks like physical object, but in reality (i.e. “from the inside”, “brain for brain” or brain as “thing-in-itself”) quantum brain is consciousness. It means that the conscious and quantum neuronal processes are the same “something” that can be observed both from inside and from outside. Because of that consciousness exists simultaneously in multiple states. Further free “i” in the continuously processes of selection of one of the possible state of consciousness and automatically chooses one of the possible state of the quantum brain, causing collapse of its wave function as a result. Furthermore, consciousness is “quantum brain for quantum brain” and “i” that is in the continuous process of collapsing of brain’s wave function. Quantum states of brain are pressuring “i” requiring its own realization. This “pressure” and particular quantum states of the brain are represented as multitude of qualia for “i”. As a result, consciousness is emergent interaction of “i” and quantum states of the brain. © 2016, E-FLOW PDF NeuroQuantology. All rights reserved.","Existential philosophy; Hard problem of consciousness; Nothingness; Qualia; Quantum physics","Article; brain function; consciousness; decision making; electron; existentialism; freedom; human; microtubule; phenomenology; philosophy; probability; split brain","English",Article,Scopus,2-s2.0-85018417738
"Kolozaridi P.","57191286897;","The obscurity meme",2016,"Logos (Russian Federation)",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018349986&partnerID=40&md5=9bc6f608d4226feb01b985579c28fb5e","This article analyses the term ""meme,"" its history, its ideological and theoretical background. The article aims to reveal the meaning of the term in different scientific and philosophical interpretations. The term ""meme"" was introduced by Richard Dawkins, who tried to embed culture into his theory of gene evolution. Hence, its meaning was similar to ""gene"" in Richard Dawkins's interpretation. The term became popular in research, in culture, in popular science, and in the sphere of common sense. It is often used to describe online phenomena of funny pictures and phrases that spread quickly. The scientific use of the term supposes a specific ideological background. It is atheistic, technocratic, media-oriented and depicts the human being as a prosumer. This approach is not as developed in the fields of anthropology or sociology, yet it became widely used in research related to viral news or messages diffusion. The article claims that meme popularity is part of an attempt to conceptualize text and context in a new way, stressing the pragmatic aspects of messages exchanges. This claim builds on Marshall McLuhan's and other media theorists' idea of communication. The content of memes is similar to what Claude Lévi-Strauss called ""bricolage,"" and the social situation refers to Benjamin's mechanical reproduction. Finally, the meme is compared to theories of popularity and celebrities, and is recognized as a conceptual language to describe the practice of consumption that is close to production. The key feature of meme in this context is that it does not produce new meanings; it only reproduces old ones.","Celebrity; Claude LéVI-Strauss; Internet; Meme; Richard Dawkins; Stoned fox; Walter Benjamin",,"Russian",Review,Scopus,2-s2.0-85018349986
"Kolpinets E.","57194026130;","The celebrity as part of the digital everyday",2016,"Logos (Russian Federation)",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018239764&partnerID=40&md5=7fba7a6a9b6857921f7307001f552de2","This article describes the phenomenon of the celebrity, its emergence and development in cultural and historical context. The first part of the article provides a brief historical account of the beginning of modernity, when the cultural phenomenon of persons famous for something other than their military achievements, their inheritance, or their artistic talents first emerges. This part of the article addresses the heyday of cinema and television, i.e. the period between the start of the 19th century and the latter half of the 20th century. The second part of the article is dedicated to celebrities as objects of contemporary cultural and social research. As a discipline, celebrity studies is a relatively new sphere in US and UK universities, but an increasing number of researchers are taking up the study of celebrities each year. This is due to the fact that celebrities often embody a non-articulated public mood, and also because modern celebrity culture is based on the capitalization of names and thus perfectly illustrates many key processes taking in the cultural industry today. The article concludes by examining the phenomenon of internet celebrities, who used the representation of everyday practices in order to gain the attention of their audiences. This is a comparatively new phenomenon that has not been fully examined by academics. This phenomenon occurs when there is a reduction of design, expressed in the demonstration of sincerity and simplicity, resulting in a new sort of self-design. The audience's demand for simplicity and naive sincerity generates two new trends that will prevail in the culture of celebrities in the coming years. On the one hand, stars will bet on the expansion of demonstrations of everyday life practices. On the other hand, new applications and platforms will emerge that are specifically designed to preserve privacy and the ability to participate in one-way data transmission without interactive connections with fans.","Attention economics; Celebrity; Commonplace; Fame; Mass media; Popular culture; Social networks",,"Russian",Article,Scopus,2-s2.0-85018239764
"Ivanova J., Sokolov P.","57191630262;57191626381;","The Jews and the Giants: Biblical events and versions of history",2016,"Dialog so Vremenem",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017532725&partnerID=40&md5=7d0194dea9cbcc106b69e3f1b1f8893e","The article deals with the ways such 17th century authors as Isaac La Peyrère or Giambattista Vico envisaged the history of Jewish civilization. Focusing primarily on La Peyrère's ""pre-damite"" writings and the Vichian treatise On the consistency of philology (second part of De constantia jurisprudentis), we set ourselves the goal to point out the line of historical development located between two major tracks of the Vichian history of nations - that of the gentiles and that of the Jews. Our study made it possible to consider the Vico's science as resulting of an interaction of various disciplinary palimpsests and discursive splinters, cut short and not written to the end - Protestant exegesis or historiosophy of the prisca sapientia among them.","Baroque gigantology; Biblical exegesis; Giambattista vico; Samuel Bochart",,"Russian",Review,Scopus,2-s2.0-85017532725
"Maslinsky K., Ivaniushina V.","57193845652;6603652997;","To remain as a teacher: Factors influencing attitudes towards leaving the teaching profession",2016,"Voprosy Obrazovaniya",2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017189607&doi=10.17323%2f1814-9545-2016-4-8-30&partnerID=40&md5=54665f46aed3643e719a083b0734cd60","The present study examines structural and socio-psychological factors affecting attitudes towards quitting the profession among school teachers. We explore effects of perceived workplace difficulties, employment opportunities, self-efficacy beliefs, and emotional attachment to the teaching profession. The survey was conducted among public secondary school teachers in Saint Petersburg, Russia (N = 730). The regression analysis revealed that self-efficacy beliefs and professional commitment are the strongest predictors for retention, some work-related stress factors contribute to the likelihood of switching profession, while the number of years of teaching experience and work experience outside of teaching have no effect. The results do not support the hypothesis that early-career teachers are more tolerant to switching professions. The implications for retaining teachers in the profession are discussed.","Employee attitudes; Labor turnover; Professional commitment; Self efficacy; Teachers",,"English",Article,Scopus,2-s2.0-85017189607
"Kosaretsky S., Kupriyanov B., Filippova D.","15058987600;57131078100;57193860632;","Specific features of child involvement in supplementary education depending on the cultural, educational, and financial status of families and place of living",2016,"Voprosy Obrazovaniya",3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017189335&doi=10.17323%2f1814-9545-2016-1-168-190&partnerID=40&md5=de091a4ac7560f123d3d321555c8dbba","This paper presents the results of research on child involvement in supplementary education. This research was conducted by HSE in partnership with the Levada Center as part of the 2013 Education Markets and Organizations Monitoring project. The survey covered over 2,000 par-ents of school students involved in supplementary education provided by various institutions. Correlations between various parameters of student involvementin supplementary education (the rate and continuity or discontinuity of service consumption, the choice of supplementary educa-tion programs and institution types, and the place of supplementary education during free time and holidays) and family characteristics (place of residence, financial status, and cultural and ed-ucational background) are analyzed. Some solutions are suggested on how to overcome difficul- ties produced by differences in policies and the real situation in the field of supplementary edu-cation. For instance, the authors claim that national policies oriented at children from vulnerable socioeconomic backgrounds and those living in rural areas should be a combination of two in-struments: Information, which raises parental awareness of and motivation for their children's supplementary education, and social support to disadvantaged families, including the introduc-tion of vouchers for supplementary education services, setting quotas for publicly funded places in high-quality supplementary education programs, and targeted financing for supplementary ed-ucation programs in rural schools and schools for difficult students.","Accessibility of educational services; Cultural capital; Educational inequality; Educational policy; Spare time; Supplementary education",,"English",Article,Scopus,2-s2.0-85017189335
"Nesterenko A.","57193843218;","Extracting functional job roles from professional social networking sites profiles",2016,"CEUR Workshop Proceedings",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017185260&partnerID=40&md5=28a6f9add62bcbcbe76717cc9f4acf43",[краткое описание не найдено],,,"English",Conference Paper,Scopus,2-s2.0-85017185260
"Karpov N., Babkin E., Demidovskij A.","56337992700;6701533991;57193852113;","Evolvable semantic platform for facilitating knowledge exchange",2016,"CEUR Workshop Proceedings",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017184632&partnerID=40&md5=278b4dc4b382b8c640d46b6d817860a9","The authors propose new formal foundations and design approach to develop an evolving semantic platform for finding experts relevant to events arising in the open environment of modern economical clusters. This work offers a new implementation of probabilistic latent topic modeling method with two linked indicators (categories and experts) to Mach expertise. In order to show feasibility of the solution a distributed and service-oriented software prototype of the web-based semantic platform was developed. Solution provides results with high precision scores and evolves in accordance with changes over time. Fusing together ontology-Aided expertise matching and service-oriented software design suitable for developing evolvable semantic applications our approach facilitates effective and efficient knowledge exchange. That prototype called EXPERTIZE was evaluated for a particular case of experts finding in the university clusters.",,"Application programs; Image analysis; Knowledge management; Semantics; Software design; Design approaches; Formal foundation; Knowledge exchange; Latent topic model; Open environment; Semantic platforms; Service-oriented softwares; University clusters; Software prototyping","English",Conference Paper,Scopus,2-s2.0-85017184632
"Makarov I., Polyakov P.","57203060623;55409073700;","Smoothing voronoi-based path with minimized length and visibility using composite bezier curves",2016,"CEUR Workshop Proceedings",3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017182746&partnerID=40&md5=dc85efed4215fd5da5613c168df127c3","We present an obstacle avoiding path planning method based on a Voronoi diagram. We use a tactical visibility measure to obtain the shortest path length with the lowest local probability to be discovered based on the map topology. A Voronoi-based navigation mesh for finding the shortest smooth path with the lowest visibility along the path is used. The piecewise linear rough path in the Voronoi diagram is compared with collision free composite Bezier curves with shortest curve length. Whether we use visibility component or not, the smooth path length does not differ more than 12%. This allows us to use tactical information from map geometry without significant loss in path length.","Bezier curve; Path planning; Voronoi diagram","Collision avoidance; Computational geometry; Computer graphics; Geometry; Graphic methods; Image analysis; Interpolation; Motion planning; Piecewise linear techniques; Visibility; Bezier curve; Collision-free; Obstacle-avoiding; Path planning method; Piecewise linear; Shortest path; Tactical information; Voronoi diagrams; Curve fitting","English",Conference Paper,Scopus,2-s2.0-85017182746
"Kashnitsky Y.","56406485700;","Lazy learning of classification rules for complex structure data",2016,"CEUR Workshop Proceedings",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017178636&partnerID=40&md5=4758422797f402885e0ccb6b09787be4","In this paper, we address machine learning classification problem and classify each test instance with a set of interpretable and accurate rules. We resort to the idea of lazy classification and mathematical apparatus of formal concept analysis to develop an abstract framework for this task. In a set of benchmarking experiments, we compare the proposed strategy with decision tree learning. We discuss the generalization of the proposed framework for the case of complex structure data such as molecular graphs in tasks such as prediction of biological activity of chemical compounds.","Complex structure; Formal concept analysis; Lazy classification","Bioactivity; Chemical analysis; Chemical compounds; Complex networks; Decision trees; Image analysis; Information analysis; Learning systems; Abstract framework; Classification rules; Complex structure; Decision tree learning; Machine learning classification; Mathematical apparatus; Molecular graphs; Test instances; Formal concept analysis","English",Conference Paper,Scopus,2-s2.0-85017178636
"Koroleva D.","56955559600;","Always online: Mobile technology and social media usage by modern teenagers at home and at school",2016,"Voprosy Obrazovaniya",9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017173954&doi=10.17323%2f1814-9545-2016-1-205-224&partnerID=40&md5=b833c068e4a18d9fa34d27e0e09a2b38","Students of Moscow schools and other educational institutions between the ages of 16 and 18 years old were surveyed to assess how Russian schools use modern methods of e-learning, mobile technologies, and social media in the learning process. The sample covered 3,194 respondents. The study describes three waves of Russian school informatization and the challenges the system has been facing over the last five years: The extensive use of mobile phones and PDAs with high-speed access to the Internet by students and the active use of social media services forcommunication, search, and the storage of information. The article demonstrates the obvious progress of the schooling system: Present-day teachers communicate with their students via email and social networks and occasionally give homework assignments to be done online or using Internet services. Yet, the school remains an extremely conservative institution. The education system is insensitive to the rapid development of technologies, and the process of modernization is essentially inhibited by sticking to conventional teaching practices and ignoring innovative ones.","Digital technologies; E-learning; ICT; Informatization of education; Innovation in education; School; Social media; Teenagers",,"English",Article,Scopus,2-s2.0-85017173954
"Zaretsky Y.","57193843774;","Fake academic degrees in the 18th century?",2016,"Voprosy Obrazovaniya",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017164876&doi=10.17323%2f1814-9545-2016-1-245-273&partnerID=40&md5=e4f50cf598cfae0e445d264356f3a643","Analyzing the most recent historical oeuvres and theses dating back to the 17th-18th centuries, we reconstruct the fundamentals of degree awarding practices used in German universities of the Early Modern Period to understand whether they are comparable to present-day degree fraud practices. We investigate the academic degree concepts accepted in pre-Modern Europe, explore master's and doctoral theses of the 17th-18th centuries, discuss the problem of their authorship, trace back changes in the defense procedure,as well as the historical and cultural factors which advanced the development of modern doctoral degree. As long as social, cultural, and intellectual transformations that prompted the emergence of the modern academic degree had been completed only by the beginning of the 19th century, we consider it unreasonable to apply the existing scientific and ethical criteria to the degree awarding practices of an earlier era. This does not mean that fake degrees were a rare case or did not exist at all in Early Modern Europe - fraud was just understood in a ver y different way back then.","Academic degrees; Culture of the early modern period; Defense procedure; History of education; History of science; History of universities",,"English",Article,Scopus,2-s2.0-85017164876
"Maloshonok N.","56593096400;","How the use of internet and multimedia technology in education correlates with student engagement",2016,"Voprosy Obrazovaniya",3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017160394&doi=10.17323%2f1814-9545-2016-4-59-833&partnerID=40&md5=63492273f682f14f8594f796083abf4a","This research was performed to investigate the correlations between the use of Internet and multimedia technology by university teachers and four styles of student engagement. The study was based on the data collected in 2015 from 11 universities (the total sample included 16,893 Bachelor's and Specialist's degree students) as part of the Trajectories and Experiences of Russian University Students Project. The findings support the hypothesis about a positive correlation between the use of Internet and multimedia technology, on the one hand, and student engagement in learning and interacting with teachers and peers, on the other hand. The more widely multimedia technology is used by teachers, the higher academic and social engagement of students and their commitment to meet teachers' high requirements is - and the lower their engagement in academic nonperformance is.","Higher education; Internet; Learning management system; Multimedia technology; Power point presentation; Student engagement",,"English",Article,Scopus,2-s2.0-85017160394
"Safronov P., Sidorova K.","57188742262;57193845246;","Subjective innovations: Pedagogical movement in the context of radical social change",2016,"Voprosy Obrazovaniya",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017160127&doi=10.17323%2f1814-9545-2016-3-224-237&partnerID=40&md5=10970bd3ef6671c0d63349a704149179","The innovative pedagogical movement that boomed in the second half of the 1980s exhausted itself relatively early on and never became a sustainable factor of institutional development in Russia. In this article, we investigate the reasons behind this phenomenon using interviews with participants and narrative analysis of periodicals and archival materials. By doing so, we justify the point that the goal of promoting subjective emancipation and adopting the culture of freedom dominated the goals of organizational project management. We show that the pedagogical movement was dependent on the institutional patterns ingrained in the social order of the late Soviet era. Innovations developed within the framework of a specific situation: individual communities emerging around individual authors were capable of establishing the ""new"" as a subjective legacy, but they were unable to develop or even retain it in existing institutionalized forms.","History of education; Innovation pedagogical movement; Subjectification of innovations; Subjective emancipation",,"English",Article,Scopus,2-s2.0-85017160127
"Romanov A.V.","7202768829;","Ergodic properties of discrete dynamical systems and enveloping semigroups",2016,"Ergodic Theory and Dynamical Systems",3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017155924&doi=10.1017%2fetds.2014.62&partnerID=40&md5=b028b226e6037d6f72077c8ac2e366b1","For a continuous semicascade on a metrizable compact set , we consider the weak convergence of generalized operator ergodic means in . We discuss conditions under which: every ergodic net contains a convergent sequence; all ergodic nets converge; all ergodic sequences converge. We study the relationships between the convergence of ergodic means and the properties of transitivity of the proximality relation on , minimality of supports of ergodic measures, and uniqueness of minimal sets in the closure of trajectories of a semicascade. These problems are solved in terms of three associated algebraic-topological objects: the Ellis semigroup , the Köhler operator semigroup , and the semigroup . The main results are stated for semicascades with metrizable and for tame semicascades. © Cambridge University Press, 2014.",,,"English",Article,Scopus,2-s2.0-85017155924
"Chirikov I.","55615266900;","Letter of the guest editor to readers",2016,"Voprosy Obrazovaniya",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017154403&partnerID=40&md5=4009863950cc04af2540e9cec9c5b9d0",[краткое описание не найдено],,,"English",Letter,Scopus,2-s2.0-85017154403
